"product_snumber","product_name","manufacturing_date","unit_manufactur","product_id","sno","flavour","date_of_manufacturing","unit_price","product_id-2"
750,"takatak","1732439520912",4050,"10000000750",888,"tamato tangy","1757918767000",34,"10000000750"
750,"takatak","1732439520912",4050,"10000000750",889,"spicy chilli","1757311317000",33,"10000000750"
750,"takatak","1732439520912",4050,"10000000750",890,"tamato tangy","1759657485000",40,"10000000750"
750,"takatak","1732439520912",4050,"10000000750",891,"spicy chilli","1759240752000",14,"10000000750"
750,"takatak","1732439520912",4050,"10000000750",892,"sour cream onion","1762574198000",22,"10000000750"
750,"takatak","1732439520912",4050,"10000000750",893,"tamato tangy","1761484988000",31,"10000000750"
750,"takatak","1732439520912",4050,"10000000750",894,"sour cream onion","1756579965000",48,"10000000750"
750,"takatak","1732439520912",4050,"10000000750",895,"sour cream onion","1761994958000",16,"10000000750"
750,"takatak","1732439520912",4050,"10000000750",896,"sour cream onion","1756840566000",33,"10000000750"
750,"takatak","1732439520912",4050,"10000000750",897,"spicy chilli","1758177592000",50,"10000000750"
750,"takatak","1732439520912",4050,"10000000750",898,"tamato tangy","1755658463000",17,"10000000750"
750,"takatak","1732439520912",4050,"10000000750",899,"tamato tangy","1761162184000",17,"10000000750"
850,"takatak","1760261001115",4835,"10000000850",900,"sour cream onion","1758758962000",15,"10000000850"
850,"takatak","1760261001115",4835,"10000000850",901,"sour cream onion","1761216497000",34,"10000000850"
850,"takatak","1760261001115",4835,"10000000850",902,"spicy chilli","1762778717000",44,"10000000850"
850,"takatak","1760261001115",4835,"10000000850",903,"tamato tangy","1761546612000",10,"10000000850"
850,"takatak","1760261001115",4835,"10000000850",904,"sour cream onion","1762622797000",10,"10000000850"
850,"takatak","1760261001115",4835,"10000000850",905,"spicy chilli","1758197208000",11,"10000000850"
850,"takatak","1760261001115",4835,"10000000850",906,"tamato tangy","1760226721000",21,"10000000850"
850,"takatak","1760261001115",4835,"10000000850",907,"tamato tangy","1755488812000",35,"10000000850"
850,"takatak","1760261001115",4835,"10000000850",908,"spicy chilli","1760607214000",28,"10000000850"
850,"takatak","1760261001115",4835,"10000000850",909,"sour cream onion","1757531214000",12,"10000000850"
850,"takatak","1760261001115",4835,"10000000850",910,"spicy chilli","1761659206000",42,"10000000850"
850,"takatak","1760261001115",4835,"10000000850",911,"sour cream onion","1759808758000",42,"10000000850"
850,"takatak","1760261001115",4835,"10000000850",912,"sour cream onion","1759525402000",24,"10000000850"
850,"takatak","1760261001115",4835,"10000000850",913,"spicy chilli","1760775191000",16,"10000000850"
850,"takatak","1760261001115",4835,"10000000850",914,"sour cream onion","1761620690000",32,"10000000850"
850,"takatak","1760261001115",4835,"10000000850",915,"spicy chilli","1758778276000",35,"10000000850"
850,"takatak","1760261001115",4835,"10000000850",916,"spicy chilli","1757927084000",22,"10000000850"
850,"takatak","1760261001115",4835,"10000000850",917,"spicy chilli","1761005370000",40,"10000000850"
850,"takatak","1760261001115",4835,"10000000850",918,"spicy chilli","1759211060000",48,"10000000850"
850,"takatak","1760261001115",4835,"10000000850",919,"sour cream onion","1762690811000",37,"10000000850"
850,"takatak","1760261001115",4835,"10000000850",920,"sour cream onion","1760007690000",33,"10000000850"
850,"takatak","1760261001115",4835,"10000000850",921,"spicy chilli","1758241738000",33,"10000000850"
850,"takatak","1760261001115",4835,"10000000850",922,"tamato tangy","1756284208000",13,"10000000850"
850,"takatak","1760261001115",4835,"10000000850",923,"tamato tangy","1758403877000",42,"10000000850"
850,"takatak","1760261001115",4835,"10000000850",924,"sour cream onion","1761267822000",14,"10000000850"
850,"takatak","1760261001115",4835,"10000000850",925,"tamato tangy","1756013355000",46,"10000000850"
850,"takatak","1760261001115",4835,"10000000850",926,"spicy chilli","1760846282000",11,"10000000850"
850,"takatak","1760261001115",4835,"10000000850",927,"tamato tangy","1757704000000",31,"10000000850"
850,"takatak","1760261001115",4835,"10000000850",928,"tamato tangy","1762600728000",11,"10000000850"
850,"takatak","1760261001115",4835,"10000000850",929,"tamato tangy","1760276952000",30,"10000000850"
850,"takatak","1760261001115",4835,"10000000850",930,"sour cream onion","1759135906000",45,"10000000850"
850,"takatak","1760261001115",4835,"10000000850",931,"sour cream onion","1758159739000",27,"10000000850"
850,"takatak","1760261001115",4835,"10000000850",932,"sour cream onion","1760951596000",43,"10000000850"
850,"takatak","1760261001115",4835,"10000000850",933,"tamato tangy","1762407894000",16,"10000000850"
850,"takatak","1760261001115",4835,"10000000850",934,"tamato tangy","1762391906000",19,"10000000850"
850,"takatak","1760261001115",4835,"10000000850",935,"tamato tangy","1755086575000",31,"10000000850"
850,"takatak","1760261001115",4835,"10000000850",936,"tamato tangy","1760979355000",45,"10000000850"
850,"takatak","1760261001115",4835,"10000000850",937,"tamato tangy","1757683052000",32,"10000000850"
850,"takatak","1760261001115",4835,"10000000850",938,"spicy chilli","1756054843000",21,"10000000850"
850,"takatak","1760261001115",4835,"10000000850",939,"spicy chilli","1759554012000",36,"10000000850"
850,"takatak","1760261001115",4835,"10000000850",940,"tamato tangy","1762712809000",15,"10000000850"
850,"takatak","1760261001115",4835,"10000000850",941,"tamato tangy","1756550052000",41,"10000000850"
850,"takatak","1760261001115",4835,"10000000850",942,"tamato tangy","1756731714000",26,"10000000850"
850,"takatak","1760261001115",4835,"10000000850",943,"spicy chilli","1757093360000",19,"10000000850"
850,"takatak","1760261001115",4835,"10000000850",944,"sour cream onion","1760106115000",46,"10000000850"
850,"takatak","1760261001115",4835,"10000000850",945,"spicy chilli","1762180690000",26,"10000000850"
850,"takatak","1760261001115",4835,"10000000850",946,"spicy chilli","1758904255000",27,"10000000850"
850,"takatak","1760261001115",4835,"10000000850",947,"sour cream onion","1760035442000",26,"10000000850"
850,"takatak","1760261001115",4835,"10000000850",948,"sour cream onion","1756137918000",44,"10000000850"
850,"takatak","1760261001115",4835,"10000000850",949,"sour cream onion","1756567861000",27,"10000000850"
900,"takatak","1743098777456",1635,"10000000900",950,"sour cream onion","1761262943000",43,"10000000900"
900,"takatak","1743098777456",1635,"10000000900",951,"spicy chilli","1755393961000",17,"10000000900"
900,"takatak","1743098777456",1635,"10000000900",952,"tamato tangy","1762552180000",31,"10000000900"
900,"takatak","1743098777456",1635,"10000000900",953,"spicy chilli","1755783648000",23,"10000000900"
900,"takatak","1743098777456",1635,"10000000900",954,"sour cream onion","1759024976000",45,"10000000900"
900,"takatak","1743098777456",1635,"10000000900",955,"tamato tangy","1760820952000",43,"10000000900"
900,"takatak","1743098777456",1635,"10000000900",956,"tamato tangy","1761320465000",43,"10000000900"
900,"takatak","1743098777456",1635,"10000000900",957,"sour cream onion","1755515621000",34,"10000000900"
900,"takatak","1743098777456",1635,"10000000900",958,"sour cream onion","1760777874000",47,"10000000900"
900,"takatak","1743098777456",1635,"10000000900",959,"spicy chilli","1758540281000",29,"10000000900"
900,"takatak","1743098777456",1635,"10000000900",960,"tamato tangy","1758226428000",26,"10000000900"
900,"takatak","1743098777456",1635,"10000000900",961,"spicy chilli","1759048860000",23,"10000000900"
900,"takatak","1743098777456",1635,"10000000900",962,"tamato tangy","1758825440000",26,"10000000900"
900,"takatak","1743098777456",1635,"10000000900",963,"sour cream onion","1756302939000",24,"10000000900"
900,"takatak","1743098777456",1635,"10000000900",964,"spicy chilli","1760763536000",23,"10000000900"
900,"takatak","1743098777456",1635,"10000000900",965,"sour cream onion","1760232258000",24,"10000000900"
900,"takatak","1743098777456",1635,"10000000900",966,"tamato tangy","1759412407000",34,"10000000900"
900,"takatak","1743098777456",1635,"10000000900",967,"tamato tangy","1758724868000",15,"10000000900"
900,"takatak","1743098777456",1635,"10000000900",968,"spicy chilli","1758716971000",36,"10000000900"
900,"takatak","1743098777456",1635,"10000000900",969,"sour cream onion","1757076765000",12,"10000000900"
900,"takatak","1743098777456",1635,"10000000900",970,"tamato tangy","1756622691000",42,"10000000900"
900,"takatak","1743098777456",1635,"10000000900",971,"sour cream onion","1758495007000",50,"10000000900"
900,"takatak","1743098777456",1635,"10000000900",972,"sour cream onion","1758222306000",37,"10000000900"
900,"takatak","1743098777456",1635,"10000000900",973,"tamato tangy","1761716630000",37,"10000000900"
900,"takatak","1743098777456",1635,"10000000900",974,"spicy chilli","1757233191000",35,"10000000900"
1000,"takatak","1756786564017",4718,"10000001000",975,"tamato tangy","1757511992000",30,"10000001000"
1000,"takatak","1756786564017",4718,"10000001000",976,"tamato tangy","1755837232000",45,"10000001000"
1000,"takatak","1756786564017",4718,"10000001000",977,"tamato tangy","1760091125000",50,"10000001000"
1000,"takatak","1756786564017",4718,"10000001000",978,"sour cream onion","1757521976000",18,"10000001000"
1000,"takatak","1756786564017",4718,"10000001000",979,"sour cream onion","1760122786000",40,"10000001000"
1000,"takatak","1756786564017",4718,"10000001000",980,"sour cream onion","1758585231000",28,"10000001000"
1000,"takatak","1756786564017",4718,"10000001000",981,"spicy chilli","1757739639000",35,"10000001000"
1000,"takatak","1756786564017",4718,"10000001000",982,"sour cream onion","1758919725000",14,"10000001000"
1000,"takatak","1756786564017",4718,"10000001000",983,"sour cream onion","1756460361000",36,"10000001000"
1000,"takatak","1756786564017",4718,"10000001000",984,"sour cream onion","1759874622000",34,"10000001000"
1000,"takatak","1756786564017",4718,"10000001000",985,"spicy chilli","1757643019000",43,"10000001000"
1000,"takatak","1756786564017",4718,"10000001000",986,"sour cream onion","1757484842000",18,"10000001000"
1000,"takatak","1756786564017",4718,"10000001000",987,"spicy chilli","1760991365000",20,"10000001000"
1000,"takatak","1756786564017",4718,"10000001000",988,"sour cream onion","1758572720000",38,"10000001000"
1000,"takatak","1756786564017",4718,"10000001000",989,"tamato tangy","1761243678000",41,"10000001000"
1000,"takatak","1756786564017",4718,"10000001000",990,"sour cream onion","1760144330000",40,"10000001000"
1000,"takatak","1756786564017",4718,"10000001000",991,"tamato tangy","1762746760000",16,"10000001000"
1000,"takatak","1756786564017",4718,"10000001000",992,"sour cream onion","1759782588000",29,"10000001000"
1000,"takatak","1756786564017",4718,"10000001000",993,"sour cream onion","1756769506000",11,"10000001000"
1000,"takatak","1756786564017",4718,"10000001000",994,"tamato tangy","1759213578000",49,"10000001000"
1000,"takatak","1756786564017",4718,"10000001000",995,"spicy chilli","1761036319000",17,"10000001000"
1000,"takatak","1756786564017",4718,"10000001000",996,"tamato tangy","1756729592000",10,"10000001000"
1000,"takatak","1756786564017",4718,"10000001000",997,"sour cream onion","1757453427000",10,"10000001000"
1000,"takatak","1756786564017",4718,"10000001000",998,"spicy chilli","1758404797000",44,"10000001000"
1000,"takatak","1756786564017",4718,"10000001000",999,"sour cream onion","1758849544000",37,"10000001000"
1000,"takatak","1756786564017",4718,"10000001000",1000,"tamato tangy","1756903762000",35,"10000001000"
